source_id,source_title,source_cluster,target_id,target_title,target_cluster,anchor_text,is_cross_cluster
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4783,How to Choose the Right Dog Bed Size,Dog Beds,How to Choose the Right Dog Bed Size,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,How to Wash and Maintain Your Dog’s Bed,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4167,Best Dog Water Bottles UK (2026) – Travel Hydration Guide,Dog Supplies,Best Dog Water Bottles UK (2026) – Travel Hydration Guide,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Best Cat ID Tags UK (2026) – Identification Guide,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Best Cat Harnesses UK (2026) – Safe Walking Guide,True
4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,Other,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,True
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,Best Dog Beds UK — Complete Guide,False
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,Best Orthopaedic Dog Beds UK — Joint Support Guide,False
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK — First Bed and Crate Training Guide,True
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,Where to Place Your Dog’s Bed,False
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,Dog Bed Materials Explained,False
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,4078,Best Dog Nail Clippers UK (2026) – Trimming &#038; Grinding Guide,Dog Grooming,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,True
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,Best Dog Beds UK — Complete Guide,False
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK — Temperature Regulation Guide,False
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK — First Bed and Crate Training Guide,True
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,Dog Bed Materials Explained,False
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4783,How to Choose the Right Dog Bed Size,Dog Beds,How to Choose the Right Dog Bed Size,False
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4071,Best Dog Shampoo UK (2026) – Ingredients &#038; Safety Guide,Dog Grooming,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,True
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Grooming,Best Dog Grooming Supplies UK (2026) – Complete Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,5510,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,Dog Beds,Dog Bed Sizing Guide: How to Measure Your Dog and Choose the Right Fit,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,Best Orthopaedic Dog Beds UK,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,Best Orthopaedic Dog Beds UK — Joint Support Guide,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,Best Cooling Dog Beds UK — Temperature Regulation Guide,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4018,Best Puppy Beds UK (2026) – First Bed &#038; Crate Training Guide,Puppy Care,Best Puppy Beds UK — First Bed and Crate Training Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4783,How to Choose the Right Dog Bed Size,Dog Beds,How to Choose the Right Dog Bed Size,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,Dog Bed Materials Explained,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4785,How to Wash and Maintain Your Dog&#8217;s Bed,Dog Beds,How to Wash and Maintain Your Dog’s Bed,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4786,Where to Place Your Dog&#8217;s Bed: Location and Comfort Tips,Dog Beds,Where to Place Your Dog’s Bed,False
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Grooming,Best Dog Grooming Supplies UK (2026) – Complete Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4064,Best Dog Brushes UK (2026) – Guide by Coat Type,Dog Grooming,Best Dog Brushes UK (2026) – Guide by Coat Type,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4071,Best Dog Shampoo UK (2026) – Ingredients &#038; Safety Guide,Dog Grooming,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4078,Best Dog Nail Clippers UK (2026) – Trimming &#038; Grinding Guide,Dog Grooming,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4096,Best Dog Dental Care UK (2026) – Teeth Cleaning Guide,Dog Health,Best Dog Dental Care UK (2026) – Teeth Cleaning Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,Dog Supplies,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4146,Best Dog Bowls and Feeding UK (2026) – Complete Guide,Dog Supplies,Best Dog Bowls and Feeding UK (2026) – Complete Guide,True
3996,Best Dog Beds UK (2026) – Complete Guide &#038; Honest Reviews,Dog Beds,4160,Best Elevated Dog Bowls UK (2026) – Raised Feeder Guide,Dog Supplies,Best Elevated Dog Bowls UK (2026) – Raised Feeder Guide,True
3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK — Complete Guide,True
3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK — Tough Toys for Heavy Chewers,True
3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK — Puzzle and Enrichment Guide,True
3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,True
3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,DIY Dog Toys,True
3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,First-Time Dog Owner Essentials: What You Need to Know,True
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK,False
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK — Complete Guide,False
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK — Tough Toys for Heavy Chewers,False
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,Best Puppy Toys UK — Teething and First Toys Guide,True
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,Mental Stimulation for Dogs,True
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,Dog Toys by Play Style,False
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,Best Dog Health and Care UK (2026) – Complete Guide,True
3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,4153,Best Slow Feeder Dog Bowls UK (2026) – Prevent Speed Eating,Dog Supplies,Best Slow Feeder Dog Bowls UK (2026) – Prevent Speed Eating,True
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,5950,Dog Toy Durability Guide: What Lasts and What Does Not,Dog Toys,Dog Toy Durability Guide: What Lasts and What Does Not,False
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,Best Dog Toys UK — Complete Guide,False
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK — Puzzle and Enrichment Guide,False
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,Best Puppy Toys UK — Teething and First Toys Guide,True
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,False
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,Dog Toys by Play Style,False
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Dog Supplies,First-Time Dog Owner Essentials: What You Need to Know,True
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,5933,"Safe Tug Play with Dogs: Rules, Benefits, and Common Mistakes",Dog Supplies,"Safe Tug Play with Dogs: Rules, Benefits, and Common Mistakes",True
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,Best Puppy Toys UK,True
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK — Tough Toys for Heavy Chewers,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3959,Best Interactive Dog Toys UK (2026) – Puzzle &#038; Enrichment Guide,Dog Toys,Best Interactive Dog Toys UK — Puzzle and Enrichment Guide,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,Puppy Care,Best Puppy Toys UK — Teething and First Toys Guide,True
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,Dog Toy Safety Guide,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Supplies,Mental Stimulation for Dogs,True
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,Dog Toys by Play Style,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,DIY Dog Toys,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,5418,Dog Harness Types Explained: Finding the Right Fit,Dog Supplies,Dog Harness Types Explained: Finding the Right Fit,True
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3,Dog Toys UK (2026) – Essential Guide for Pet Owners,Dog Toys,Dog Toys UK (2026) – Essential Guide for Pet Owners,False
3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,Dog Toys,3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,False
3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,Dog Food,5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Other,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",True
3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,Dog Food,3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,Dog Food,Best Dog Food UK – Complete Hub,False
3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,Dog Food,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,Dog Food,Best Dry Dog Food UK,False
3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,Dog Food,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,Dog Food,Dry vs Wet Dog Food – Which Is Better?,False
3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,Dog Food,5418,Dog Harness Types Explained: Finding the Right Fit,Dog Supplies,Dog Harness Types Explained: Finding the Right Fit,True
3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,Dog Food,5467,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",Other,"Pet Feeding Guide: Understanding Portions, Schedules, and Methods",True
