post_id,title,cluster,detection_type,term,severity,current_state,recommended_action
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
3959,Best Interactive Dog Toys UK (2026) – Puzzle & Enrichment Guide,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,weak_semantic_reinforcement,enrichment,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'enrichment'
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
3956,Best Dog Toys UK (2026) – Complete Guide & Honest Reviews,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
