post_id,title,cluster,term,definition_text,insertion_location,priority
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,dental scaling,"Dental scaling -- a veterinary procedure that removes tartar and plaque from teeth, usually under anaesthesia.",In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,joint supplement,Joint supplement -- a daily pill or powder containing ingredients like glucosamine to support cartilage and joint health.,In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,glucosamine,"Glucosamine -- a natural compound that helps maintain healthy cartilage in joints, commonly used for arthritis management.",After first mention,medium
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,omega fatty acids,"Omega fatty acids -- essential fats (omega-3 and omega-6) that support skin, coat, brain, and joint health.",In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,parasite lifecycle,"Parasite lifecycle -- the stages a parasite goes through (egg, larva, adult); understanding it helps time treatments correctly.",In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,spot-on treatment,"Spot-on treatment -- a liquid anti-parasite medication applied to the back of the neck, absorbed through the skin.",In glossary block at end of post,high
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",In glossary block at end of post,medium
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,orthopaedic,"Orthopaedic -- designed to support joints and bones, usually with dense or memory foam, ideal for older or arthritic dogs.",In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,memory foam,"Memory foam -- a dense foam that moulds to a dog's body shape, relieving pressure on joints.",In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,bolster bed,Bolster bed -- a dog bed with raised cushioned sides that give a sense of security and a place to rest the head.,In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,nest bed,"Nest bed -- a round, deep-walled bed that lets dogs curl up and feel enclosed, mimicking a den.",In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,elevated bed,"Elevated bed -- a raised cot-style bed that keeps the dog off the floor, improving airflow and cooling.",In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,waterproof liner,Waterproof liner -- a moisture-blocking layer inside the bed cover that protects the foam from accidents and spills.,In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,anti-microbial,"Anti-microbial -- treated to resist bacteria, mould, and odour, keeping the bed fresher for longer.",In glossary block at end of post,high
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",In glossary block at end of post,medium
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
4078,Best Dog Nail Clippers UK (2026) – Trimming & Grinding Guide,Dog Beds,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,orthopaedic,"Orthopaedic -- designed to support joints and bones, usually with dense or memory foam, ideal for older or arthritic dogs.",In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,memory foam,"Memory foam -- a dense foam that moulds to a dog's body shape, relieving pressure on joints.",In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,bolster bed,Bolster bed -- a dog bed with raised cushioned sides that give a sense of security and a place to rest the head.,In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,nest bed,"Nest bed -- a round, deep-walled bed that lets dogs curl up and feel enclosed, mimicking a den.",In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,elevated bed,"Elevated bed -- a raised cot-style bed that keeps the dog off the floor, improving airflow and cooling.",In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,waterproof liner,Waterproof liner -- a moisture-blocking layer inside the bed cover that protects the foam from accidents and spills.,In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,anti-microbial,"Anti-microbial -- treated to resist bacteria, mould, and odour, keeping the bed fresher for longer.",In glossary block at end of post,high
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",In glossary block at end of post,medium
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
4071,Best Dog Shampoo UK (2026) – Ingredients & Safety Guide,Dog Beds,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
4064,Best Dog Brushes UK (2026) – Guide by Coat Type,Dog Beds,orthopaedic,"Orthopaedic -- designed to support joints and bones, usually with dense or memory foam, ideal for older or arthritic dogs.",In glossary block at end of post,high
4064,Best Dog Brushes UK (2026) – Guide by Coat Type,Dog Beds,memory foam,"Memory foam -- a dense foam that moulds to a dog's body shape, relieving pressure on joints.",In glossary block at end of post,high
4064,Best Dog Brushes UK (2026) – Guide by Coat Type,Dog Beds,bolster bed,Bolster bed -- a dog bed with raised cushioned sides that give a sense of security and a place to rest the head.,In glossary block at end of post,high
4064,Best Dog Brushes UK (2026) – Guide by Coat Type,Dog Beds,nest bed,"Nest bed -- a round, deep-walled bed that lets dogs curl up and feel enclosed, mimicking a den.",In glossary block at end of post,high
